n_iter,metodo,test,count,mean,std,min,25%,50%,75%,max
13,J,test_aleatorio,10.0,1.4140065581939864e-05,1.2778782515110534e-06,1.1702697187046527e-05,1.3529672639053804e-05,1.408283587803899e-05,1.4894527338542296e-05,1.6346182361015593e-05
13,J,test_aleatorio_desordenado,10.0,1.5074634032032075e-05,1.2387023667563932e-06,1.3298291143035155e-05,1.4238232668502271e-05,1.4749201667531298e-05,1.6313682473529517e-05,1.6724361971046098e-05
13,J,test_completo,10.0,4.2524317400705056e-14,3.286492743467886e-15,3.499978085130806e-14,4.200112480035046e-14,4.203581926986999e-14,4.4020342926387457e-14,4.7045700668491015e-14
13,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,GS,test_15_segundos,10.0,0.00371391213891688,3.0367506465258496e-07,0.00371340346015,0.0037137449545045003,0.003713931354908,0.00371420246854965,0.003714240414936
14,GS,test_30_segundos,10.0,0.0002534088352227,2.176343467414769e-08,0.000253374933857,0.00025339628301175,0.0002534062046575,0.00025341941959875,0.000253450727028
14,GS,test_aleatorio,10.0,6.168194031264118e-07,1.0703648152317606e-10,6.166277170538415e-07,6.167903722729962e-07,6.168481070240039e-07,6.168791200321377e-07,6.169389740462439e-07
14,GS,test_aleatorio_desordenado,10.0,6.168004978365782e-07,1.3054149187646412e-10,6.16585820054083e-07,6.166968827513164e-07,6.168149815355406e-07,6.169202542948005e-07,6.169556950458288e-07
14,GS,test_completo,10.0,1.501038587869985e-09,1.3737665779932807e-10,1.212631994818025e-09,1.4227452271864394e-09,1.5245199963542788e-09,1.594565979257112e-09,1.687201989231113e-09
14,GS,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,GS,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,J,test_15_segundos,10.0,0.01409678074291558,8.843808461445082e-07,0.014095197039013,0.014096648341452502,0.0140967178421185,0.014097389825908175,0.0140980579272119
14,J,test_30_segundos,10.0,0.00364322652382924,2.0002371055039923e-07,0.0036428989489799,0.003643066623328675,0.0036432298469333997,0.00364338103393815,0.00364349930379
14,J,test_aleatorio,10.0,7.87496320572012e-06,6.239150898421332e-07,7.1232645330321365e-06,7.567278590494414e-06,7.750204847507824e-06,7.916136473058721e-06,9.326037591989024e-06
14,J,test_aleatorio_desordenado,10.0,7.763409812129585e-06,8.244497002950592e-07,6.651875127008933e-06,7.335622719029794e-06,7.67756234655581e-06,8.09500414102396e-06,9.172691717990178e-06
14,J,test_completo,10.0,5.295763827461997e-15,8.226145788034016e-16,3.996802888650564e-15,4.996003610813205e-15,5.495603971894525e-15,5.9952043329758445e-15,5.9952043329758445e-15
14,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,GS,test_15_segundos,10.0,0.00298515068091607,1.9320294281224484e-07,0.002984922125152,0.002985091500188925,0.0029851423099144497,0.00298515904544775,0.002985646209205
15,GS,test_30_segundos,10.0,0.00016418254237699002,8.388832535804883e-09,0.000164163527194,0.00016418006241375,0.00016418362962495,0.00016418780711249998,0.000164194316671
15,GS,test_aleatorio,10.0,6.173758782299088e-07,3.3925703385652786e-11,6.173356560251753e-07,6.173409782643524e-07,6.17381767507863e-07,6.174022442843874e-07,6.174267290631752e-07
15,GS,test_aleatorio_desordenado,10.0,6.173954979302176e-07,2.4571350350359062e-11,6.17351178025527e-07,6.173887507690545e-07,6.17399089027082e-07,6.174105235470795e-07,6.17429391003288e-07
15,GS,test_completo,10.0,3.959008815224152e-10,4.138493633915368e-11,3.3198599425077186e-10,3.6908073125507807e-10,3.9309397403819446e-10,4.169972353529338e-10,4.64594973603738e-10
15,GS,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,GS,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,J,test_15_segundos,10.0,0.01235309111813058,5.13436548166619e-07,0.012352277041121,0.01235273868701775,0.01235316551921895,0.012353271895235749,0.012354118212077
15,J,test_30_segundos,10.0,0.0028909157019662,2.1164444838907672e-07,0.0028904141837909,0.00289084492251115,0.0028909678891669,0.00289106116655015,0.0028911523599299
15,J,test_aleatorio,10.0,4.289334707022197e-06,3.3675382791674366e-07,3.845876158994899e-06,4.0943204177787415e-06,4.147394356508738e-06,4.439774774541577e-06,4.863036809021892e-06
15,J,test_aleatorio_desordenado,10.0,4.033698040432909e-06,4.159752331950559e-07,3.44463400599182e-06,3.7564757890511118e-06,4.042787306507423e-06,4.243850125030397e-06,4.695170140067706e-06
15,J,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,GS,test_15_segundos,10.0,0.0024036888369541798,1.0649554426140321e-07,0.00240347586138,0.0024036427525485,0.0024036872355974502,0.002403764687819,0.002403852638312
16,GS,test_30_segundos,10.0,0.00010639316685279998,6.643054087920191e-09,0.000106384600306,0.000106387660324,0.0001063920299685,0.00010639944379749999,0.000106403080217
16,GS,test_aleatorio,10.0,6.175506965244715e-07,7.886183970139675e-12,6.175373409855744e-07,6.175468507951809e-07,6.175486520348938e-07,6.175548385549401e-07,6.175633020105709e-07
16,GS,test_aleatorio_desordenado,10.0,6.175487135329228e-07,8.402313453259175e-12,6.175365170474345e-07,6.17543459043024e-07,6.175490100540637e-07,6.175510512719529e-07,6.175658660290129e-07
16,GS,test_completo,10.0,1.0829218632935068e-10,1.5317420537089314e-11,7.88039911103766e-11,1.0564098207321848e-10,1.1066547678240112e-10,1.2002548260836576e-10,1.2517198388906079e-10
16,GS,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,GS,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,J,test_15_segundos,10.0,0.010857880445051888,4.6360409533950433e-07,0.010857093315846,0.010857623683806,0.010858034392234001,0.0108581688250195,0.010858536541174
16,J,test_30_segundos,10.0,0.00229729468592593,1.5030446547285647e-07,0.0022970733816629,0.0022972036214559,0.0022972691913264497,0.0022973620473069,0.002297566445439
16,J,test_aleatorio,10.0,2.2325116112345554e-06,2.0612974925102255e-07,1.9353320580284272e-06,2.0602153900303732e-06,2.241172482042586e-06,2.3463018470337715e-06,2.5496865170143712e-06
16,J,test_aleatorio_desordenado,10.0,2.264808752035219e-06,1.948346159941258e-07,1.921090082027121e-06,2.1994813242873223e-06,2.269713336021384e-06,2.40978596601632e-06,2.5060902960200027e-06
16,J,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,GS,test_15_segundos,10.0,0.00193803216928349,1.1106346248869567e-07,0.001937854785064,0.00193800109632075,0.00193803753882345,0.00193806902285125,0.001938253440574
17,GS,test_30_segundos,10.0,6.896164050830139e-05,5.693422529633472e-09,6.895050010400172e-05,6.895790242450181e-05,6.896350336550127e-05,6.896509683850164e-05,6.896780707700028e-05
17,GS,test_aleatorio,10.0,6.175940243324795e-07,2.697923315401956e-12,6.175895100185569e-07,6.17591674030582e-07,6.175948910475126e-07,6.175962437952875e-07,6.175969409910609e-07
17,GS,test_aleatorio_desordenado,10.0,6.175932718399669e-07,2.5737580337211266e-12,6.175881720471565e-07,6.175916160630623e-07,6.175941915445571e-07,6.175949305090023e-07,6.175965060056798e-07
17,GS,test_completo,10.0,2.8769994719901605e-11,2.9109327766693054e-12,2.465300186216268e-11,2.6982756307081243e-11,2.8234983795449864e-11,3.0079730373167024e-11,3.488098698767317e-11
17,GS,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,GS,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,J,test_15_segundos,10.0,0.009569744009082072,6.198732508638103e-07,0.009568913994271,0.00956937574236025,0.009569607706537451,0.00957019526836175,0.009570771640175
17,J,test_30_segundos,10.0,0.0018276400395397098,9.551260036737033e-08,0.0018274872962629,0.00182757522509115,0.0018276541192179,0.0018276995409594,0.0018277950686139
17,J,test_aleatorio,10.0,1.4509274875312839e-06,6.135166808210712e-08,1.3563100009772455e-06,1.4007172447795535e-06,1.4615842700224646e-06,1.5101417837996844e-06,1.5140822710174584e-06
17,J,test_aleatorio_desordenado,10.0,1.4118004445340393e-06,1.077969488836701e-07,1.259332580008654e-06,1.3361222042651555e-06,1.4031740070349907e-06,1.4404187215419362e-06,1.6165014840585634e-06
17,J,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,GS,test_15_segundos,10.0,0.0015643577004464803,4.6084460140958596e-08,0.0015642697982059,0.0015643254372909251,0.0015643715887595,0.00156438969601825,0.001564411525502
18,GS,test_30_segundos,10.0,4.470329706630131e-05,3.883532383748318e-09,4.469815429000029e-05,4.469989473825216e-05,4.470305600150114e-05,4.4706627555251216e-05,4.4709234221000906e-05
18,GS,test_aleatorio,10.0,6.176046148248515e-07,5.769174926595151e-13,6.176038450239618e-07,6.176042595257281e-07,6.176044210215448e-07,6.176050682676903e-07,6.176054800216546e-07
18,GS,test_aleatorio_desordenado,10.0,6.176040815347728e-07,7.156058898674377e-13,6.176033550409077e-07,6.176035703027438e-07,6.176037590233108e-07,6.176046057765339e-07,6.176054980350232e-07
18,GS,test_completo,10.0,7.988079642196056e-12,9.109239998716206e-13,6.391942530825645e-12,7.3529862754107e-12,8.043982147043494e-12,8.544477625438416e-12,9.525991107040001e-12
18,GS,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,GS,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,J,test_15_segundos,10.0,0.008453847952750792,4.4057738243641586e-07,0.008453393560508,0.00845357643171875,0.0084536983587795,0.008454004573896674,0.008454938769882
18,J,test_30_segundos,10.0,0.00145533610139082,9.885313308325683e-08,0.0014551708078219,0.0014552751925381502,0.0014553619626673999,0.0014553925793801751,0.0014554957576839
18,J,test_aleatorio,10.0,1.0218612370438418e-06,4.340684691539104e-08,9.162763700693022e-07,1.0122600962621242e-06,1.0288402665509233e-06,1.04215121779494e-06,1.084337855047912e-06
18,J,test_aleatorio_desordenado,10.0,1.0089430294332736e-06,5.204925805398628e-08,9.458750460378252e-07,9.883863785198344e-07,1.0003309675182814e-06,1.0116184295458353e-06,1.09904857602261e-06
18,J,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,GS,test_15_segundos,10.0,0.0012638064034619701,7.229705020209789e-08,0.0012636492513799,0.001263786613123975,0.00126381348294645,0.0012638372215315,0.001263917703092
19,GS,test_30_segundos,10.0,2.898657875800149e-05,2.241928671740041e-09,2.898270615900169e-05,2.8985064673250822e-05,2.898675340100266e-05,2.8987639082251494e-05,2.899021197300087e-05
19,GS,test_aleatorio,10.0,6.176073136313076e-07,1.0354755884963658e-13,6.176071340041611e-07,6.176072407625133e-07,6.17607324525371e-07,6.176073748080657e-07,6.176074970193346e-07
19,GS,test_aleatorio_desordenado,10.0,6.176073844371688e-07,1.4971745080153343e-13,6.176071520452853e-07,6.176072640286245e-07,6.176074005478926e-07,6.176074785306518e-07,6.176076170483213e-07
19,GS,test_completo,10.0,2.2001872546084657e-12,3.024294962360781e-13,1.8039736371378008e-12,1.946991179391233e-12,2.146990918383551e-12,2.4442392554391294e-12,2.691985523384233e-12
19,GS,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,GS,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,J,test_15_segundos,10.0,0.007482640806717569,4.438860801660654e-07,0.0074819615695529,0.00748231566165675,0.00748270138329745,0.0074829035853065,0.007483333561862
19,J,test_30_segundos,10.0,0.00115981813364313,7.856251575741496e-08,0.0011596949544609,0.001159755825837225,0.0011598165226259,0.001159874932193225,0.001159945901295
19,J,test_aleatorio,10.0,7.91635234632937e-07,2.812071941337645e-08,7.488817980461082e-07,7.696639087728663e-07,7.927975025356915e-07,8.099588965151949e-07,8.350140070501055e-07
19,J,test_aleatorio_desordenado,10.0,8.001353354256113e-07,2.2305138168911636e-08,7.620437560557081e-07,7.896991942903109e-07,7.990314645212049e-07,8.151570272708908e-07,8.308191540157273e-07
19,J,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,GS,test_15_segundos,10.0,0.0010217701842379998,8.247799876353384e-08,0.001021653630142,0.00102170100329075,0.0010217771084775,0.00102181264386875,0.0010219260677
20,GS,test_30_segundos,10.0,1.8798839444401504e-05,1.7122678230910616e-09,1.879617987000214e-05,1.8797453230252743e-05,1.879888053950064e-05,1.880047356125141e-05,1.880091751700139e-05
20,GS,test_aleatorio,10.0,6.176082661332738e-07,4.615113519181944e-14,6.176081980002746e-07,6.176082297700003e-07,6.176082695472096e-07,6.176082968031849e-07,6.176083360148743e-07
20,GS,test_aleatorio_desordenado,10.0,6.176082558220775e-07,4.991558267439031e-14,6.176081970010738e-07,6.17608214514842e-07,6.176082440259578e-07,6.176082825437579e-07,6.176083330172721e-07
20,GS,test_completo,10.0,5.796779722899714e-13,8.759394109061375e-14,4.419797861032748e-13,5.00453845031501e-13,6.08013639435967e-13,6.562250742803145e-13,6.63968879877075e-13
20,GS,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,GS,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,J,test_15_segundos,10.0,0.00663454256532389,2.9246659111555726e-07,0.006633830731481,0.00663451399276725,0.006634626491821,0.006634714614675475,0.006634792180528
20,J,test_30_segundos,10.0,0.0009248023406985102,6.352508646595206e-08,0.0009246949762309,0.0009247535638604,0.0009248133354699,0.000924852723915925,0.0009248795318339
20,J,test_aleatorio,10.0,6.887082147327695e-07,1.1288273788556043e-08,6.747616120295064e-07,6.815143580099492e-07,6.882481210501723e-07,6.959305650540426e-07,7.106026850001168e-07
20,J,test_aleatorio_desordenado,10.0,6.868460196277071e-07,1.2078182728104553e-08,6.682256970119704e-07,6.783181472590216e-07,6.877996910487072e-07,6.938752637811185e-07,7.060239280015645e-07
20,J,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,GS,test_15_segundos,10.0,0.0008265405750667899,4.527846088616962e-08,0.0008264755441869,0.000826514686149,0.0008265280645925,0.00082657379449225,0.000826623923039
21,GS,test_30_segundos,10.0,1.2199833250601565e-05,7.927104521117258e-10,1.2198708620001931e-05,1.219940421525078e-05,1.219991717500122e-05,1.2200222327251971e-05,1.2201374449001291e-05
21,GS,test_aleatorio,10.0,6.176084902442813e-07,1.5698243752199273e-14,6.176084700326712e-07,6.176084783038327e-07,6.176084880460397e-07,6.176085032977285e-07,6.176085130399356e-07
21,GS,test_aleatorio_desordenado,10.0,6.176084976453055e-07,1.235088298656214e-14,6.176084720310726e-07,6.176084915467117e-07,6.176085000503262e-07,6.176085072945314e-07,6.176085120407349e-07
21,GS,test_completo,10.0,1.5229484340295585e-13,2.331312680324481e-14,1.2001510896197942e-13,1.3175571744739048e-13,1.5198953207118393e-13,1.7322254741714007e-13,1.8299251003384145e-13
21,GS,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,GS,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,J,test_15_segundos,10.0,0.00589148526006579,3.5731478264201963e-07,0.005890726570194,0.005891262885986175,0.0058916092016355,0.00589172531860425,0.005891834497698
21,J,test_30_segundos,10.0,0.0007377488463657402,4.2073934372776284e-08,0.0007376811331999,0.0007377305616044999,0.00073774474284995,0.0007377614734434251,0.0007378438021859
21,J,test_aleatorio,10.0,6.285460359467532e-07,9.441607091591805e-09,6.176301630411718e-07,6.216499075228921e-07,6.245622565445585e-07,6.377454448147635e-07,6.423679320688436e-07
21,J,test_aleatorio_desordenado,10.0,6.33386902633426e-07,5.081965229429354e-09,6.233889970480577e-07,6.324201263022133e-07,6.341685330063518e-07,6.359640987753379e-07,6.409451590166926e-07
21,J,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,GS,test_15_segundos,10.0,0.0006689559948287899,2.059483804948625e-08,0.000668917866505,0.00066894187017425,0.0006689630021984999,0.00066897312333175,0.000668976153213
22,GS,test_30_segundos,10.0,7.926166757602039e-06,7.044822865755397e-10,7.924976428001957e-06,7.925697877501796e-06,7.926317675501768e-06,7.926652169252364e-06,7.927114372002463e-06
22,GS,test_aleatorio,10.0,6.176085507264561e-07,3.6147201935285374e-15,6.176085450282365e-07,6.176085487752392e-07,6.176085515230412e-07,6.176085527720421e-07,6.176085550202437e-07
22,GS,test_aleatorio_desordenado,10.0,6.17608551223281e-07,2.3456992164206726e-15,6.176085470266379e-07,6.176085502740403e-07,6.176085520226415e-07,6.176085520226415e-07,6.176085550202437e-07
22,GS,test_completo,10.0,4.1922021409845913e-14,5.1695160082474054e-15,3.5027536426923695e-14,3.902433931557425e-14,4.0523140398818214e-14,4.6018744370712745e-14,5.101474798152594e-14
22,GS,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,GS,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,J,test_15_segundos,10.0,0.005238808094203969,2.8950151654875494e-07,0.005238295174296,0.0052386519297284995,0.00523883705333495,0.00523900726481775,0.005239198254567
22,J,test_30_segundos,10.0,0.00058872957258614,5.0154505149096525e-08,0.00058863382752,0.0005887031895944,0.0005887313684499,0.000588748211027925,0.000588809707077
22,J,test_aleatorio,10.0,6.14916917431041e-07,3.45715781063903e-10,6.142531100428172e-07,6.147254057869977e-07,6.149757665052658e-07,6.151723617627003e-07,6.153690420562796e-07
22,J,test_aleatorio_desordenado,10.0,6.148610818254574e-07,4.112525367485353e-10,6.142726219904304e-07,6.145890824975353e-07,6.147783980295363e-07,6.151225997973186e-07,6.155104560617852e-07
22,J,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,GS,test_15_segundos,10.0,0.0005415795442368,2.6871593451415214e-08,0.000541524796778,0.00054156550846075,0.000541584380625,0.0005415994839395,0.000541609303045
23,GS,test_30_segundos,10.0,5.165061417501237e-06,5.287696951052956e-10,5.164234446000421e-06,5.1647261490016294e-06,5.16500529500108e-06,5.1653583630018935e-06,5.1659582580022406e-06
23,GS,test_aleatorio,10.0,6.176085666137477e-07,1.4317411761935182e-15,6.176085650122509e-07,6.176085650122509e-07,6.176085670106524e-07,6.176085680098531e-07,6.176085680376087e-07
23,GS,test_aleatorio_desordenado,10.0,6.17608566316763e-07,1.4244257073057749e-15,6.176085650122509e-07,6.176085650122509e-07,6.176085660114516e-07,6.176085677600529e-07,6.176085680376087e-07
23,GS,test_completo,10.0,1.1918244169351055e-14,2.0773337889207435e-15,1.0019762797242038e-14,1.0019762797242038e-14,1.101896351940468e-14,1.40165656858926e-14,1.5015766408055242e-14
23,GS,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,GS,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,J,test_15_segundos,10.0,0.004663594959843949,3.22401078030448e-07,0.004662896609069,0.00466345898185915,0.004663604964616401,0.0046637838778035,0.0046640195096239
23,J,test_30_segundos,10.0,0.0004699610122510099,3.1703094076458984e-08,0.0004699026035539,0.00046994730829139997,0.00046995848710745,0.0004699700092164,0.0004700257554149
23,J,test_aleatorio,10.0,6.162320197428129e-07,1.6272434113494762e-10,6.159965240115639e-07,6.160727655697695e-07,6.163030110487022e-07,6.163471180375968e-07,6.164075020409499e-07
23,J,test_aleatorio_desordenado,10.0,6.162627369354912e-07,1.1133517880255852e-10,6.161248630037752e-07,6.161841988074068e-07,6.162424585412496e-07,6.163044847934396e-07,6.16481608026187e-07
23,J,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,GS,test_15_segundos,10.0,0.0004386086381796799,3.755131207904922e-08,0.000438559324543,0.00043857415392725,0.000438610886919,0.000438643449103925,0.000438655340697
24,GS,test_30_segundos,10.0,3.3890936970013135e-06,2.4472725538668415e-10,3.388671550000059e-06,3.388973877001319e-06,3.389162549001695e-06,3.3892046962514085e-06,3.389446008000705e-06
24,GS,test_aleatorio,10.0,6.176085710352108e-07,0.0,6.176085710352108e-07,6.176085710352108e-07,6.176085710352108e-07,6.176085710352108e-07,6.176085710352108e-07
24,GS,test_aleatorio_desordenado,10.0,6.176085709352908e-07,3.1597501217190626e-16,6.176085700360101e-07,6.176085710352108e-07,6.176085710352108e-07,6.176085710352108e-07,6.176085710352108e-07
24,GS,test_completo,10.0,2.9976021664879234e-15,4.710277376051327e-16,1.9984014443252818e-15,2.997602166487923e-15,2.997602166487923e-15,2.997602166487923e-15,3.996802888650564e-15
24,GS,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,GS,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,J,test_15_segundos,10.0,0.00415615752958305,2.594439922174456e-07,0.004155700953091,0.004155998521403975,0.004156148790852949,0.00415626382151665,0.004156603543871
24,J,test_30_segundos,10.0,0.00037524789049804997,1.8192415389939222e-08,0.000375212626997,0.00037523746125775,0.00037524968499695003,0.000375260503461925,0.0003752709499079
24,J,test_aleatorio,10.0,6.169068038408554e-07,9.77987375193181e-11,6.167523760869376e-07,6.16825256257586e-07,6.169121305465985e-07,6.169862420482564e-07,6.170496050367236e-07
24,J,test_aleatorio_desordenado,10.0,6.169196854435843e-07,1.033569880090198e-10,6.16776140063835e-07,6.168308712660442e-07,6.16941809541971e-07,6.169936662761555e-07,6.170509360553522e-07
24,J,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,GS,test_15_segundos,10.0,0.0003553122879694,1.778687153438816e-08,0.000355281435803,0.00035530299049649997,0.00035531238309000003,0.00035531922646999997,0.000355347410621
25,GS,test_30_segundos,10.0,2.2581818068016575e-06,1.735126235997333e-10,2.257878148001827e-06,2.258032910752236e-06,2.258262284001224e-06,2.258305892502454e-06,2.2584018560014283e-06
25,GS,test_aleatorio,10.0,6.176085720344116e-07,0.0,6.176085720344116e-07,6.176085720344116e-07,6.176085720344116e-07,6.176085720344116e-07,6.176085720344116e-07
25,GS,test_aleatorio_desordenado,10.0,6.176085722342517e-07,4.2130001622920475e-16,6.176085720344116e-07,6.176085720344116e-07,6.176085720344116e-07,6.176085720344116e-07,6.176085730336123e-07
25,GS,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,GS,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,GS,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,J,test_15_segundos,10.0,0.0037069918269824697,8.914583922580913e-08,0.003706890928279,0.003706931953127675,0.00370695835304595,0.0037070348495765,0.003707163074724
25,J,test_30_segundos,10.0,0.00029966937416242995,1.8638218740734413e-08,0.0002996419224949,0.00029965874808500004,0.0002996655644914,0.000299686421211475,0.0002996946864889
25,J,test_aleatorio,10.0,6.172539256221743e-07,4.0999738259652975e-11,6.171902400403662e-07,6.172416110207524e-07,6.17256488519291e-07,6.172747229991893e-07,6.173164080192084e-07
25,J,test_aleatorio_desordenado,10.0,6.172401830262242e-07,4.2386664874896916e-11,6.171624280376653e-07,6.17215442016289e-07,6.172374945184744e-07,6.172597267657676e-07,6.173093910488703e-07
25,J,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,GS,test_15_segundos,10.0,0.00028789166107179005,1.9508927232601394e-08,0.0002878580331599,0.00028787884655349997,0.000287892164516,0.0002879090272525,0.000287913609877
26,GS,test_30_segundos,10.0,1.5576851791008306e-06,7.844500693292663e-11,1.5575503200016444e-06,1.557627527501129e-06,1.5576866140011412e-06,1.5577460242504477e-06,1.5577898570009295e-06
26,GS,test_aleatorio,10.0,6.176085730336123e-07,0.0,6.176085730336123e-07,6.176085730336123e-07,6.176085730336123e-07,6.176085730336123e-07,6.176085730336123e-07
26,GS,test_aleatorio_desordenado,10.0,6.176085730336123e-07,0.0,6.176085730336123e-07,6.176085730336123e-07,6.176085730336123e-07,6.176085730336123e-07,6.176085730336123e-07
26,GS,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,GS,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,GS,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,J,test_15_segundos,10.0,0.0033092460690029796,1.186538724305339e-07,0.0033090430306229,0.003309184678944675,0.0033092259876815,0.00330931645034125,0.003309436075281
26,J,test_30_segundos,10.0,0.00023935064031382997,2.3941984313338638e-08,0.0002393095921019,0.000239329578465225,0.0002393607245289,0.00023936784269375,0.0002393783295699
26,J,test_aleatorio,10.0,6.174229659233754e-07,2.1148768483811086e-11,6.173993449959392e-07,6.174083729965085e-07,6.174173060383148e-07,6.174337007953945e-07,6.174617279697259e-07
26,J,test_aleatorio_desordenado,10.0,6.174251808391262e-07,2.471912975715448e-11,6.173847920676323e-07,6.174144365003742e-07,6.174239535403081e-07,6.174440810684245e-07,6.174591830054865e-07
26,J,test_completo,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,J,test_sin_links,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,J,test_trivial,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,GS,test_15_segundos,10.0,0.00023330172128269004,2.0011209033593436e-08,0.000233276945568,0.00023328435877799998,0.000233297139087,0.000233316943710425,0.000233331790109
27,GS,test_30_segundos,10.0,1.1523288759009004e-06,4.954334305353281e-11,1.1522504130002774e-06,1.1522966547512724e-06,1.1523219549999374e-06,1.1523658672511225e-06,1.1524078690016668e-06
