test,metodo,n_iter,trial,error_abs,error_rel,error_max
test_aleatorio_desordenado,GS,16,1,6.175486520765272e-07,1.2692411011094862e-10,2.5179677304310033e-07
test_aleatorio_desordenado,GS,16,2,6.175499840527232e-07,1.2410006355878522e-10,2.517972000348756e-07
test_aleatorio_desordenado,GS,16,3,6.175493680316002e-07,1.25408169959762e-10,2.5179700202659916e-07
test_aleatorio_desordenado,GS,16,4,6.175514070116961e-07,1.2108870850457976e-10,2.517976560034718e-07
test_aleatorio_desordenado,GS,16,5,6.175479290299046e-07,1.2845673136308022e-10,2.517965410064882e-07
test_aleatorio_desordenado,GS,16,6,6.175365170474345e-07,1.5263031116763415e-10,2.5179288304366665e-07
test_aleatorio_desordenado,GS,16,7,6.175419690473971e-07,1.4108242352151024e-10,2.5179463003510705e-07
test_aleatorio_desordenado,GS,16,8,6.175395040053377e-07,1.4630298361684169e-10,2.517938400004027e-07
test_aleatorio_desordenado,GS,16,9,6.175559389975938e-07,1.1149080270111966e-10,2.517991090078553e-07
test_aleatorio_desordenado,GS,17,0,6.17593969048924e-07,3.093258982289626e-11,2.5181129903462107e-07
test_aleatorio_desordenado,GS,17,1,6.175965060056798e-07,2.5558610783349422e-11,2.518121129946316e-07
test_aleatorio_desordenado,GS,17,2,6.175955180598436e-07,2.7652893863638894e-11,2.5181179602595805e-07
test_aleatorio_desordenado,GS,17,3,6.175947100395263e-07,2.9361554854112626e-11,2.518115370109264e-07
test_aleatorio_desordenado,GS,17,4,6.175881720471565e-07,4.321352997660455e-11,2.518094410208782e-07
test_aleatorio_desordenado,GS,17,5,6.175924140705558e-07,3.4227995437952075e-11,2.518108010440834e-07
test_aleatorio_desordenado,GS,17,6,6.175950039988276e-07,2.874007976050308e-11,2.5181163099130544e-07
test_aleatorio_desordenado,GS,17,7,6.175913500605645e-07,3.648037427694817e-11,2.5181046003908136e-07
test_aleatorio_desordenado,GS,17,8,6.175906610283999e-07,3.794124736611337e-11,2.5181023899367716e-07
test_aleatorio_desordenado,GS,17,9,6.175944140401901e-07,2.998971904144554e-11,2.5181144203134664e-07
test_aleatorio_desordenado,GS,18,0,6.176034140076281e-07,1.0924969262582351e-11,2.518143270013873e-07
test_aleatorio_desordenado,GS,18,1,6.176037320171357e-07,1.0253534132864672e-11,2.5181442903088325e-07
test_aleatorio_desordenado,GS,18,2,6.176054980350232e-07,6.511180483670387e-12,2.518149950225812e-07
test_aleatorio_desordenado,GS,18,3,6.176043470668136e-07,8.950784557981706e-12,2.5181462603995897e-07
test_aleatorio_desordenado,GS,18,4,6.176046920131073e-07,8.220230052202737e-12,2.518147370067503e-07
test_aleatorio_desordenado,GS,18,5,6.176047920442018e-07,8.007844387591945e-12,2.5181476903668454e-07
test_aleatorio_desordenado,GS,18,6,6.176037860294858e-07,1.0138737072118431e-11,2.518144460172955e-07
test_aleatorio_desordenado,GS,18,7,6.176033550409077e-07,1.1049203219037906e-11,2.5181430801657356e-07
test_aleatorio_desordenado,GS,18,8,6.176035410587755e-07,1.0657960625160001e-11,2.5181436802412804e-07
test_aleatorio_desordenado,GS,18,9,6.176036580346489e-07,1.0409673123490393e-11,2.5181440499455476e-07
test_aleatorio_desordenado,GS,19,0,6.176071520452853e-07,3.0116742433250465e-12,2.5181552504305316e-07
test_aleatorio_desordenado,GS,19,1,6.176072380320585e-07,2.8276825325690425e-12,2.518155530206734e-07
test_aleatorio_desordenado,GS,19,2,6.176073420183226e-07,2.6066787617295972e-12,2.518155859942972e-07
test_aleatorio_desordenado,GS,19,3,6.17607548006327e-07,2.169153745512631e-12,2.51815651997056e-07
test_aleatorio_desordenado,GS,19,4,6.176072160496426e-07,2.8729241208225176e-12,2.518155460262683e-07
test_aleatorio_desordenado,GS,19,5,6.17607492023331e-07,2.288003120298754e-12,2.51815634011443e-07
test_aleatorio_desordenado,GS,19,6,6.176074130448406e-07,2.455993741712348e-12,2.5181560903142497e-07
test_aleatorio_desordenado,GS,19,7,6.176076170483213e-07,2.0249774079772465e-12,2.5181567403498306e-07
test_aleatorio_desordenado,GS,19,8,6.176073880509447e-07,2.509090157865046e-12,2.518156010378192e-07
test_aleatorio_desordenado,GS,19,9,6.176074380526142e-07,2.4028973255596497e-12,2.5181561702503075e-07
test_aleatorio_desordenado,GS,20,0,6.176082120168402e-07,7.660122536279346e-13,2.518158649933433e-07
test_aleatorio_desordenado,GS,20,1,6.176083320180714e-07,5.102862576933376e-13,2.518159040176826e-07
test_aleatorio_desordenado,GS,20,2,6.176082120168402e-07,7.660122536279346e-13,2.518158649933433e-07
test_aleatorio_desordenado,GS,20,3,6.176081970010738e-07,7.947115188144949e-13,2.518158599973397e-07
test_aleatorio_desordenado,GS,20,4,6.176082620462653e-07,6.551981179825361e-13,2.51815881036066e-07
test_aleatorio_desordenado,GS,20,5,6.17608284042559e-07,6.120381979002332e-13,2.5181588803047106e-07
test_aleatorio_desordenado,GS,20,6,6.176082780473546e-07,6.22668583361019e-13,2.518158860320696e-07
test_aleatorio_desordenado,GS,20,7,6.176083330172721e-07,5.071359998609637e-13,2.518159040176826e-07
test_aleatorio_desordenado,GS,20,8,6.176082260056504e-07,7.35536631601974e-13,2.518158689901462e-07
test_aleatorio_desordenado,GS,20,9,6.176082220088475e-07,7.441824934062424e-13,2.5181586799094546e-07
test_aleatorio_desordenado,GS,21,0,6.176084720310726e-07,2.1356527657445668e-13,2.5181594803802554e-07
test_aleatorio_desordenado,GS,21,1,6.176084980519247e-07,1.571381913478831e-13,2.5181595703083204e-07
test_aleatorio_desordenado,GS,21,2,6.176084850484376e-07,1.843108998755838e-13,2.5181595303402915e-07
test_aleatorio_desordenado,GS,21,3,6.176085020487276e-07,1.4854784069484595e-13,2.5181595803003276e-07
test_aleatorio_desordenado,GS,21,4,6.17608508043932e-07,1.3780643293159756e-13,2.518159600284342e-07
test_aleatorio_desordenado,GS,21,5,6.176084900444412e-07,1.7438828159299646e-13,2.5181595403322987e-07
test_aleatorio_desordenado,GS,21,6,6.176085050463298e-07,1.432187701766452e-13,2.518159590292335e-07
test_aleatorio_desordenado,GS,21,7,6.176084960535233e-07,1.5923373730686308e-13,2.518159560316313e-07
test_aleatorio_desordenado,GS,21,8,6.17608508043932e-07,1.3780643293159756e-13,2.518159600284342e-07
test_aleatorio_desordenado,GS,21,9,6.176085120407349e-07,1.26704202685346e-13,2.5181596102763493e-07
test_aleatorio_desordenado,GS,22,0,6.176085520226415e-07,4.235500838944972e-14,2.518159740172443e-07
test_aleatorio_desordenado,GS,22,1,6.176085500242401e-07,4.8877568659122517e-14,2.518159730180436e-07
test_aleatorio_desordenado,GS,22,2,6.176085550202437e-07,3.440303597557204e-14,2.5181597501644504e-07
test_aleatorio_desordenado,GS,22,3,6.176085520226415e-07,4.235500838944972e-14,2.518159740172443e-07
test_aleatorio_desordenado,GS,22,4,6.176085510234408e-07,4.356237592872958e-14,2.518159740172443e-07
test_aleatorio_desordenado,GS,22,5,6.176085530218423e-07,4.0967229608668276e-14,2.518159740172443e-07
test_aleatorio_desordenado,GS,22,6,6.176085520226415e-07,4.235500838944972e-14,2.518159740172443e-07
test_aleatorio_desordenado,GS,22,7,6.176085470266379e-07,5.2235993308613615e-14,2.518159730180436e-07
test_aleatorio_desordenado,GS,22,8,6.176085520226415e-07,4.235500838944972e-14,2.518159740172443e-07
test_aleatorio_desordenado,GS,22,9,6.176085480258386e-07,5.0862092315639984e-14,2.518159730180436e-07
test_aleatorio_desordenado,GS,23,0,6.176085650122509e-07,1.5126788710517758e-14,2.518159780140472e-07
test_aleatorio_desordenado,GS,23,1,6.176085650122509e-07,1.5126788710517758e-14,2.518159780140472e-07
test_aleatorio_desordenado,GS,23,2,6.176085670106524e-07,1.1060596882828122e-14,2.518159790132479e-07
test_aleatorio_desordenado,GS,23,3,6.176085650122509e-07,1.5126788710517758e-14,2.518159780140472e-07
test_aleatorio_desordenado,GS,23,4,6.176085650122509e-07,1.5126788710517758e-14,2.518159780140472e-07
test_aleatorio_desordenado,GS,23,5,6.176085650122509e-07,1.5126788710517758e-14,2.518159780140472e-07
test_aleatorio_desordenado,GS,23,6,6.176085680376087e-07,9.756084828893563e-15,2.518159790132479e-07
test_aleatorio_desordenado,GS,23,7,6.176085680098531e-07,1.226796442210798e-14,2.518159790132479e-07
test_aleatorio_desordenado,GS,23,8,6.176085670106524e-07,1.3600232051658168e-14,2.518159790132479e-07
test_aleatorio_desordenado,GS,23,9,6.176085680376087e-07,9.756084828893563e-15,2.518159790132479e-07
test_aleatorio_desordenado,GS,24,0,6.176085710352108e-07,2.42861286636753e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,24,1,6.176085710352108e-07,2.42861286636753e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,24,2,6.176085700360101e-07,3.2335245592207684e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,24,3,6.176085710352108e-07,4.385380947269368e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,24,4,6.176085710352108e-07,4.385380947269368e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,24,5,6.176085710352108e-07,2.42861286636753e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,24,6,6.176085710352108e-07,4.385380947269368e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,24,7,6.176085710352108e-07,4.385380947269368e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,24,8,6.176085710352108e-07,2.42861286636753e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,24,9,6.176085710352108e-07,4.385380947269368e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,25,0,6.176085720344116e-07,1.3461454173580023e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,25,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,25,2,6.176085720344116e-07,1.3461454173580023e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,25,3,6.176085720344116e-07,1.3461454173580023e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,25,4,6.176085720344116e-07,1.3461454173580023e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,25,5,6.176085720344116e-07,1.3461454173580023e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,25,6,6.176085720344116e-07,1.3461454173580023e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,25,7,6.176085720344116e-07,1.3461454173580023e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,25,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,25,9,6.176085720344116e-07,1.3461454173580023e-15,2.5181598001244865e-07
test_aleatorio_desordenado,GS,26,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,26,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,26,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,26,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,26,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,26,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,26,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,26,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,26,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,26,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,27,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,27,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,27,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,27,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,27,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,27,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,27,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,27,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,27,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,27,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,28,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,28,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,28,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,28,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,28,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,28,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,28,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,28,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,28,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,28,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,29,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,29,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,29,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,29,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,29,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,29,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,29,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,29,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,29,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,29,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,30,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,30,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,30,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,30,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,30,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,30,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,30,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,30,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,30,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,30,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,31,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,31,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,31,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,31,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,31,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,31,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,31,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,31,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,31,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,31,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,32,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,32,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,32,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,32,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,32,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,32,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,32,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,32,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,32,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,32,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,33,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,33,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,33,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,33,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,33,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,33,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,33,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,33,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,33,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,33,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,34,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,34,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,34,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,34,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,34,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,34,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,34,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,34,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,34,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,34,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,35,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,35,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,35,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,35,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,35,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,35,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,35,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,35,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,35,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,35,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,36,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,36,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,36,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,36,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,36,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,36,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,36,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,36,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,36,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,36,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,37,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,37,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,37,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,37,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,37,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,37,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,37,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,37,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,37,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,37,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,38,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,38,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,38,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,38,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,38,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,38,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,38,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,38,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,38,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,38,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,39,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,39,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,39,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,39,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,39,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,39,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,39,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,39,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,39,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,39,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,40,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,40,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,40,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,40,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,40,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,40,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,40,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,40,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,40,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,40,9,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,41,0,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,41,1,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,41,2,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,41,3,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,41,4,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,41,5,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,41,6,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,41,7,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
test_aleatorio_desordenado,GS,41,8,6.176085730336123e-07,7.91033905045424e-16,2.5181598101164937e-07
